,Job Title,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors,minimal_salary,maximal_salary,average_salary,python,sql,power bi,excel,tableau
124,Junior Data Analyst,5.0,"Staffigo Technical Services, LLC","New York, NY","Woodridge, IL",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,59.0,85.0,72.0,False,True,False,True,False
125,Microsoft Dynamics CRM Data Analyst,3.7,IBM,"New York, NY","Armonk, NY",10000+ employees,1911.0,Company - Public,IT Services,Information Technology,$10+ billion (USD),"Amazon, Accenture, Microsoft",59.0,85.0,72.0,False,False,False,True,False
126,Practice Analyst Data,4.0,Northwell Health,"Manhasset, NY","Lake Success, NY",10000+ employees,1997.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),"Catholic Health System, NewYork-Presbyterian Hospital",59.0,85.0,72.0,False,False,False,True,False
127,Buyside - Data Scientist/Research Analyst,3.3,Huxley,"New York, NY","London, United Kingdom",201 to 500 employees,1995.0,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),,59.0,85.0,72.0,True,True,False,False,False
128,Data Analyst - Healthcare Provider Networks and Formularies,2.9,Vericred,"New York, NY","New York, NY",1 to 50 employees,2015.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,59.0,85.0,72.0,True,True,False,False,True
129,Electronic Trading Data Analyst,3.6,Scotiabank,"New York, NY","Toronto, Canada",10000+ employees,1832.0,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),RBC,59.0,85.0,72.0,True,False,False,True,False
130,"Data Analyst, Center for Developing Brain",3.2,Child Mind Institute,"New York, NY","New York, NY",201 to 500 employees,2009.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD),,59.0,85.0,72.0,True,False,False,False,False
131,Data Processing & Performance Analyst,3.1,Balance Innovations,"New York, NY","Lenexa, KS",51 to 200 employees,,Company - Private,Computer Hardware & Software,Information Technology,$1 to $5 million (USD),,59.0,85.0,72.0,False,False,False,False,False
132,Business Analyst - Data Analyst,3.4,Asset Staffing,"Newark, NJ","New York, NY",201 to 500 employees,,Contract,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,,59.0,85.0,72.0,False,False,True,True,True
133,Data Analyst with Rochade,4.0,Reliable Software Resources,"New York, NY","Northville, MI",501 to 1000 employees,2004.0,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),,59.0,85.0,72.0,False,False,False,False,False
134,Advertising Data Analyst,4.3,"Hearst Television, Inc","New York, NY","Cincinnati, OH",51 to 200 employees,,Company - Private,TV Broadcast & Cable Networks,Media,$5 to $10 million (USD),,59.0,85.0,72.0,False,True,True,False,True
135,Product Analyst - Data,2.7,William Hill US,"Jersey City, NJ","London, United Kingdom",10000+ employees,1934.0,Company - Public,Gambling,"Arts, Entertainment & Recreation",$2 to $5 billion (USD),Sky Betting & Gaming,59.0,85.0,72.0,False,True,False,True,False
136,Senior Data Analyst,4.1,Rockstar Games,"New York, NY","New York, NY",1001 to 5000 employees,1998.0,Subsidiary or Business Segment,Video Games,Media,$10 to $25 million (USD),,59.0,85.0,72.0,True,True,False,False,True
137,Data Analyst,4.4,ZDAAS,"Brooklyn, NY","Baltimore, MD",1 to 50 employees,,Company - Private,,,$1 to $5 million (USD),,59.0,85.0,72.0,False,True,False,True,False
138,Market Research Data Analyst - Physician Technology,3.1,Decision Resources Group,"New York, NY","Burlington, MA",1001 to 5000 employees,1990.0,Subsidiary or Business Segment,IT Services,Information Technology,$100 to $500 million (USD),"IQVIA, GlobalData",59.0,85.0,72.0,False,True,False,False,False
139,Data Analyst,3.0,Highbridge Consulting LLC,"New York, NY","Pleasantville, NY",1 to 50 employees,,Company - Private,,,Unknown / Non-Applicable,,59.0,85.0,72.0,False,True,False,False,True
140,Look ML Data Analyst,2.9,"NTT DATA, Inc.","New York, NY","Singapore, Singapore",201 to 500 employees,,Company - Private,Accounting,Accounting & Legal,Unknown / Non-Applicable,,59.0,85.0,72.0,False,True,False,False,False
141,Data Collection Analyst,3.9,Columbia University,"New York, NY","New York, NY",10000+ employees,1938.0,College / University,Colleges & Universities,Education,$2 to $5 billion (USD),,59.0,85.0,72.0,False,False,False,True,False
142,Data Analyst,4.2,Precision technologies corp,"New York, NY","New Brunswick, NJ",201 to 500 employees,2008.0,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),,59.0,85.0,72.0,True,True,False,False,True
143,DATA ENTRY/ BILLING ANALYST,3.9,Cactus Holdings,"Queens Village, NY","Mumbai, India",1001 to 5000 employees,2002.0,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,,59.0,85.0,72.0,False,False,False,True,False
144,Student Persistence Initiative Data Analyst/Scientist,4.2,Cuny Research Foundation,"New York, NY","New York, NY",10000+ employees,1963.0,Nonprofit Organization,Colleges & Universities,Education,$100 to $500 million (USD),,59.0,85.0,72.0,False,True,False,True,False
145,Data Quality Analyst,,SGA ,"New York, NY","Bethesda, MD",1 to 50 employees,1996.0,Company - Private,Architectural & Engineering Services,Business Services,$1 to $5 million (USD),,59.0,85.0,72.0,False,False,False,False,True
146,Data Governance Analyst,5.0,Crossfire Consulting Corporation,"New York, NY","Yorktown Heights, NY",51 to 200 employees,,Company - Private,Consulting,Business Services,$5 to $10 million (USD),,59.0,85.0,72.0,False,False,False,False,False
147,Sr. Business Intelligence Engineer / Data Analyst,3.9,Amazon,"New York, NY","Seattle, WA",10000+ employees,1994.0,Company - Public,Internet,Information Technology,$10+ billion (USD),"Google, Microsoft, Walmart",59.0,85.0,72.0,True,True,False,True,True
148,Data Analyst,3.4,Voice,"Brooklyn, NY",,Unknown,,Company - Private,,,Unknown / Non-Applicable,,59.0,85.0,72.0,False,False,False,True,True
149,Data Analyst,2.9,"NTT DATA, Inc.","New York, NY","Singapore, Singapore",201 to 500 employees,,Company - Private,Accounting,Accounting & Legal,Unknown / Non-Applicable,,59.0,85.0,72.0,False,True,True,False,False
150,Data Analyst,4.0,NYU Langone Health,"New York, NY","New York, NY",10000+ employees,1841.0,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD),"NewYork-Presbyterian Hospital, Northwell Health",43.0,76.0,59.5,False,False,False,True,False
151,Healthcare Data/Reporting Analyst,3.6,HOMETEAM,"New York, NY","New York, NY",51 to 200 employees,2013.0,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,"Honor, HomeHero",43.0,76.0,59.5,True,True,False,True,True
152,Data Analyst I - Geriatrics and Palliative Care,3.4,Mount Sinai Health System,"New York, NY","New York, NY",10000+ employees,2013.0,Hospital,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),,43.0,76.0,59.5,False,False,False,True,False
153,Data Analyst,,Monkey Algorithms,"New York, NY",,,,,,,,,43.0,76.0,59.5,False,True,False,False,False
154,Data Analyst/Rochade,3.3,"Halcyon Solutions, Inc.","New York, NY","Dublin, OH",51 to 200 employees,1992.0,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),,43.0,76.0,59.5,False,False,False,False,False
155,"Data Analyst, Revenue Analytics",3.2,Roman,"New York, NY","Bloomingdale, IL",201 to 500 employees,,Company - Private,,,$25 to $50 million (USD),,43.0,76.0,59.5,False,True,False,False,False
156,Data Analyst,3.8,COUNCIL ON ACCREDITATION,"New York, NY","New York, NY",51 to 200 employees,1977.0,Nonprofit Organization,Social Assistance,Non-Profit,$10 to $25 million (USD),,43.0,76.0,59.5,False,False,True,True,True
157,Data Analyst,,APR Staf,"New York, NY",,,,,,,,,43.0,76.0,59.5,False,True,False,False,False
158,"Data Analyst II, Division of Gastroenterology (Research)",3.4,Mount Sinai Health System,"New York, NY","New York, NY",10000+ employees,2013.0,Hospital,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),,43.0,76.0,59.5,True,True,False,True,False
159,"Data Analyst, Student Success Program",3.2,Child Mind Institute,"New York, NY","New York, NY",201 to 500 employees,2009.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$25 to $50 million (USD),,43.0,76.0,59.5,False,False,False,False,False
160,Big Data QA Analyst with Jupyter notebook,3.2,COOLSOFT,"Newark, NJ","Louisville, KY",51 to 200 employees,,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$10 to $25 million (USD),,43.0,76.0,59.5,True,True,False,False,False
161,"Analyst, Data Centers Industry",3.3,451 Research,"New York, NY","New York, NY",201 to 500 employees,2000.0,Company - Private,Research & Development,Business Services,Unknown / Non-Applicable,"Gartner, Forrester, IDC",43.0,76.0,59.5,False,False,False,True,False
162,Data Analyst,,Stark HR Consulting,"New York, NY",,,,,,,,,43.0,76.0,59.5,False,True,False,False,False
163,Financial - Data Analyst,3.8,Amenity Analytics,"New York, NY","New York, NY",51 to 200 employees,2015.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,,43.0,76.0,59.5,False,False,False,False,False
164,Data Analyst with Data Scanning and Profiling,3.3,"Halcyon Solutions, Inc.","New York, NY","Dublin, OH",51 to 200 employees,1992.0,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),,43.0,76.0,59.5,False,True,False,False,False
165,Business Analyst - Data Governance,4.1,Rockstar Games,"New York, NY","New York, NY",1001 to 5000 employees,1998.0,Subsidiary or Business Segment,Video Games,Media,$10 to $25 million (USD),,43.0,76.0,59.5,False,False,False,True,False
166,Senior Data Analyst - Health Economist,2.9,Vericred,"New York, NY","New York, NY",1 to 50 employees,2015.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,43.0,76.0,59.5,True,True,False,False,True
167,Lead Data Insights Analyst,,T,"Brooklyn, NY","New York, NY",Unknown,,Unknown,,,Unknown / Non-Applicable,,43.0,76.0,59.5,True,True,False,True,True
168,Research Analyst (Data Science),3.4,APCO Worldwide,"New York, NY","Washington, DC",501 to 1000 employees,1984.0,Company - Private,Consulting,Business Services,$100 to $500 million (USD),"Edelman, Burson-Marsteller, FleishmanHillard",43.0,76.0,59.5,False,False,False,True,True
169,Data Management Analyst,2.5,Brooklyn Community Services,"Brooklyn, NY","Brooklyn, NY",201 to 500 employees,1886.0,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),,43.0,76.0,59.5,False,False,False,True,False
170,Business Analyst / Data Analyst,4.4,Softcom Systems,"Weehawken, NJ","Princeton, NJ",1 to 50 employees,,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),,43.0,76.0,59.5,False,True,False,False,False
171,Healthcare Data/Reporting Analyst,3.9,Diverse Lynx,"New York, NY","Princeton, NJ",501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),,43.0,76.0,59.5,True,True,False,True,True
172,Clinical Data Analyst,2.3,Fair Health,"New York, NY","New York, NY",1 to 50 employees,,Nonprofit Organization,,,$10 to $25 million (USD),,43.0,76.0,59.5,False,True,False,True,False
173,Sr. Data Profiling Analyst,3.6,UBS,"New York, NY","Zurich, Switzerland",10000+ employees,1862.0,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),"Deutsche Bank, Credit Suisse, Morgan Stanley",43.0,76.0,59.5,True,True,False,False,True
174,"Data Analytics Analyst or Associate, Cowen Sustainable Investments",,"Cowen Group, ","New York, NY","West Hartford, CT",1 to 50 employees,,Unknown,,,Unknown / Non-Applicable,,43.0,76.0,59.5,True,False,False,False,False
175,Data Analyst,3.6,Workforce Logiq,"Haworth, NJ","Orlando, FL",501 to 1000 employees,1999.0,Company - Private,Consulting,Business Services,$50 to $100 million (USD),"Appen, Lionbridge",43.0,76.0,59.5,False,False,False,True,False
176,Data Analyst,3.3,Cross River Bank,"Fort Lee, NJ","Fort Lee, NJ",201 to 500 employees,2008.0,Company - Private,Banks & Credit Unions,Finance,$50 to $100 million (USD),,43.0,76.0,59.5,False,True,False,True,True
177,"Sr. Data Analyst, Revenue Analytics, Peacock",3.8,NBCUniversal,"New York, NY","New York, NY",10000+ employees,1906.0,Company - Public,TV Broadcast & Cable Networks,Media,$10+ billion (USD),,43.0,76.0,59.5,True,True,False,True,True
178,Senior Data Analyst,3.7,Narrativ,"New York, NY","New York, NY",1 to 50 employees,2015.0,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,,43.0,76.0,59.5,True,True,False,False,False
179,Data Analyst,,CompuF,"New York, NY","New York, NY",Unknown,,Company - Private,,,Unknown / Non-Applicable,,43.0,76.0,59.5,False,True,True,True,True
180,Senior Data Analyst - Data Cataloging / Data Profiling,3.6,Perficient,"New York, NY","Saint Louis, MO",1001 to 5000 employees,1998.0,Company - Public,IT Services,Information Technology,$500 million to $1 billion (USD),,43.0,76.0,59.5,False,True,False,False,False
181,Data/Report Analyst,4.0,Lorven Technologies Inc,"New York, NY","Plainsboro, NJ",1 to 50 employees,,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),,60.0,110.0,85.0,False,False,False,False,False
182,Senior Data Analyst,4.1,Bounce Exchange,"New York, NY","New York, NY",201 to 500 employees,2012.0,Company - Private,Advertising & Marketing,Business Services,Unknown / Non-Applicable,,60.0,110.0,85.0,True,True,False,True,False
183,Human Capital Data Analyst,4.5,Green Key Resources,"New York, NY","New York, NY",201 to 500 employees,2004.0,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,"Beacon Hill Staffing Group, PageGroup, Solomon Page",60.0,110.0,85.0,False,False,False,False,False
184,GIS Data analyst,3.7,22nd Century Technologies,"New York, NY","Somerset, NJ",1001 to 5000 employees,1997.0,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),,60.0,110.0,85.0,False,False,False,True,False
185,Junior Data Analytics Solutions Analyst,3.1,Praescient Analytics,"New York, NY","Alexandria, VA",51 to 200 employees,2011.0,Company - Private,Consulting,Business Services,$10 to $25 million (USD),,60.0,110.0,85.0,True,True,False,True,True
186,Data Analyst,,"Capgemini America, ","Jersey City, NJ",,,,,,,,,60.0,110.0,85.0,False,True,False,True,False
187,Data Analyst w/Capital Markets,3.7,Software Guidance & Assistance,"Jersey City, NJ","Tarrytown, NY",51 to 200 employees,1981.0,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),,60.0,110.0,85.0,False,True,False,True,True
188,"VP, Research Project Analyst/Data Management",3.7,Citi,"New York, NY","New York, NY",10000+ employees,1812.0,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),,60.0,110.0,85.0,False,True,False,True,False
189,Food Data Analyst,3.2,Metropolitan Council on Jewish Poverty,"New York, NY","New York, NY",201 to 500 employees,,Nonprofit Organization,Social Assistance,Non-Profit,$25 to $50 million (USD),,60.0,110.0,85.0,True,True,False,True,False
190,Data Management Analyst,3.6,TSR Consulting,"New York, NY","Hauppauge, NY",201 to 500 employees,1969.0,Company - Public,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),,60.0,110.0,85.0,False,False,False,True,False
191,Data Governance Analyst,3.6,UBS,"Weehawken, NJ","Zurich, Switzerland",10000+ employees,1862.0,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),"Deutsche Bank, Credit Suisse, Morgan Stanley",60.0,110.0,85.0,False,True,False,True,False
192,"Data Analyst, Enterprise Analytics",3.7,"Take-Two Interactive Software, Inc.","New York, NY","New York, NY",1001 to 5000 employees,1993.0,Company - Public,Video Games,Media,$1 to $2 billion (USD),"Activision Blizzard, Electronic Arts",60.0,110.0,85.0,True,True,False,True,True
193,Data Analytics Solutions Analyst - Mid with Security Clearance,3.1,Praescient Analytics,"New York, NY","Alexandria, VA",51 to 200 employees,2011.0,Company - Private,Consulting,Business Services,$10 to $25 million (USD),,60.0,110.0,85.0,True,True,False,True,True
194,Data Analyst Assistant,,Teus He,"Newark, NJ",,,,,,,,,60.0,110.0,85.0,True,True,False,True,False
195,Investment Management Summer Analyst Program - Office of COO: Data & Analytics,3.8,Morgan Stanley,"New York, NY","New York, NY",10000+ employees,1935.0,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),,60.0,110.0,85.0,True,True,False,False,True
196,Data Collection Analyst,4.1,ICAP at Columbia University,"New York, NY","New York, NY",501 to 1000 employees,2003.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,,60.0,110.0,85.0,False,False,False,True,False
